learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
300000.0,0.875,9.199397431479557E-10,300000.0,73.56133333333334,44.36685598938933,45.65834007043122,37.40154373115717,300000.0,4064.0
310000.0,0.890625,9.363672385613121E-10,310000.0,73.5816129032258,44.4080667419043,45.71900103396165,37.44261543749761,310000.0,4064.0
320000.0,0.9375,9.856497248013812E-10,320000.0,73.5925,44.421685452903,45.7417300184919,37.44105301342178,320000.0,4064.0
330000.0,0.96875,1.018504715628094E-9,330000.0,73.59636363636363,44.42815110994185,45.74324997509216,37.44292237442923,330000.0,4064.0
340000.0,1.0,1.0513597064548066E-9,340000.0,73.58235294117647,44.39735500085797,45.72120933774073,37.40155834018648,340000.0,4064.0
350000.0,1.03125,1.0842146972815193E-9,350000.0,73.58942857142857,44.413372277711474,45.74338205083054,37.41231752566151,350000.0,4064.0
360000.0,1.0625,1.117069688108232E-9,360000.0,73.59527777777778,44.431827763395766,45.75951064473241,37.44233338378821,360000.0,4064.0
370000.0,1.09375,1.1499246789349446E-9,370000.0,73.59972972972973,44.43604837348624,45.768028559214294,37.42729392471879,370000.0,4064.0
380000.0,1.125,1.1827796697616573E-9,380000.0,73.61263157894737,44.46057004176894,45.78514541532175,37.45977097522642,380000.0,4064.0
390000.0,1.15625,1.21563466058837E-9,390000.0,73.62333333333333,44.47494464409305,45.82106610347134,37.47135519557486,390000.0,4064.0
400000.0,1.1875,1.2484896514150827E-9,400000.0,73.62825,44.48367233257719,45.823810673254194,37.488073862053824,400000.0,4064.0
410000.0,1.21875,1.2813446422417954E-9,410000.0,73.6039024390244,44.4283334053108,45.7757558145361,37.42758357520323,410000.0,4064.0
420000.0,1.234375,1.2977721376551518E-9,420000.0,73.61595238095238,44.45164506031374,45.80078745934313,37.454210903590315,420000.0,4064.0
430000.0,1.265625,1.3306271284818645E-9,430000.0,73.61837209302325,44.460507158920606,45.796701196437446,37.47774758736999,430000.0,4064.0
440000.0,1.296875,1.3634821193085772E-9,440000.0,73.6275,44.480169884168774,45.824015238877806,37.503568100908595,440000.0,4064.0
450000.0,1.328125,1.3963371101352898E-9,450000.0,73.62244444444444,44.463015645831625,45.80746192337193,37.48275099280545,450000.0,4064.0
460000.0,1.359375,1.4291921009620025E-9,460000.0,73.62065217391304,44.45954694383908,45.81965932176904,37.48003503529292,460000.0,4064.0
470000.0,1.375,1.445619596375359E-9,470000.0,73.60510638297872,44.42166714827046,45.786828650089596,37.43361626798603,470000.0,4064.0
480000.0,1.421875,1.494902082615428E-9,480000.0,73.61166666666666,44.43611547432348,45.81543779196112,37.45265642514652,480000.0,4064.0
490000.0,1.4375,1.5113295780287845E-9,490000.0,73.61367346938775,44.43430312382315,45.80932063087568,37.44381492430436,490000.0,4064.0
500000.0,1.46875,1.5441845688554972E-9,500000.0,73.6174,44.440561786358266,45.807143385343494,37.44522847550219,500000.0,4064.0
510000.0,1.5,1.5770395596822099E-9,510000.0,73.61666666666666,44.43556259425899,45.80994112008763,37.43810298733,510000.0,4064.0
520000.0,1.515625,1.5934670550955663E-9,520000.0,73.60942307692308,44.41750563556272,45.79342162954301,37.42516198753344,520000.0,4064.0
530000.0,1.546875,1.626322045922279E-9,530000.0,73.61490566037736,44.437222446534655,45.81717301261958,37.459302325581405,530000.0,4064.0
540000.0,1.578125,1.6591770367489917E-9,540000.0,73.60740740740741,44.42346546514377,45.80143672587742,37.45172389579384,540000.0,4064.0
550000.0,1.59375,1.6756045321623481E-9,550000.0,73.61272727272727,44.42586005259556,45.81769987493234,37.443426236433076,550000.0,4064.0
560000.0,1.625,1.7084595229890608E-9,560000.0,73.61285714285715,44.42467179008505,45.8076157155274,37.43839861809685,560000.0,4064.0
570000.0,1.65625,1.7413145138157735E-9,570000.0,73.61122807017544,44.41994344620519,45.806972286673684,37.43172922134916,570000.0,4064.0
580000.0,1.671875,1.75774200922913E-9,580000.0,73.61103448275863,44.417598838326334,45.79901269892982,37.42574581253399,580000.0,4064.0
590000.0,1.703125,1.7905970000558426E-9,590000.0,73.61084745762712,44.420360906003914,45.810565296987996,37.44460470965434,590000.0,4064.0
600000.0,1.734375,1.8234519908825553E-9,600000.0,73.60416666666667,44.40651747826733,45.81283316340148,37.43679486774327,600000.0,4064.0
610000.0,1.75,1.8398794862959118E-9,610000.0,73.6044262295082,44.4072198379136,45.80894652347025,37.440796963209614,610000.0,4064.0
620000.0,1.78125,1.8727344771226246E-9,620000.0,73.60451612903226,44.40695255358365,45.813108001615824,37.44213516003379,620000.0,4064.0
630000.0,1.8125,1.9055894679493375E-9,630000.0,73.59523809523809,44.382407752939955,45.77883239515121,37.407107783191904,630000.0,4064.0
640000.0,1.828125,1.922016963362694E-9,640000.0,73.60796875,44.402754436278855,45.79909188634139,37.41561376857237,640000.0,4064.0
650000.0,1.859375,1.954871954189407E-9,650000.0,73.62123076923078,44.42466076954512,45.82987125819446,37.42788014144799,650000.0,4064.0
660000.0,1.890625,1.9877269450161197E-9,660000.0,73.60424242424243,44.39074835616314,45.781553926831926,37.39754135178938,660000.0,4064.0
670000.0,1.90625,2.004154440429476E-9,670000.0,73.60044776119403,44.38279359879003,45.78732012321273,37.3873427400228,670000.0,4064.0
680000.0,1.9375,2.037009431256189E-9,680000.0,73.59220588235294,44.36512195260543,45.78077162301706,37.374057941193925,680000.0,4064.0
690000.0,1.96875,2.069864422082902E-9,690000.0,73.59304347826087,44.36369978931868,45.7712671763904,37.37695903216936,690000.0,4064.0
700000.0,1.984375,2.0862919174962584E-9,700000.0,73.59071428571428,44.358067373218816,45.76321410130029,37.36723167670088,700000.0,4064.0
710000.0,2.015625,2.1191469083229713E-9,710000.0,73.5912676056338,44.3598809032989,45.76070166100656,37.37157133886462,710000.0,4064.0
720000.0,2.046875,2.152001899149684E-9,720000.0,73.58680555555556,44.35404785903168,45.754488250965544,37.37074018942737,720000.0,4064.0
730000.0,2.0625,2.1684293945630406E-9,730000.0,73.59616438356164,44.37153669032206,45.76543977580003,37.385530466194346,730000.0,4064.0
740000.0,2.09375,2.2012843853897535E-9,740000.0,73.59716216216216,44.3738629233596,45.77780614651963,37.39092817201546,740000.0,4064.0
750000.0,2.109375,2.21771188080311E-9,750000.0,73.59653333333334,44.377623673700015,45.78521718656746,37.40406377625207,750000.0,4064.0
760000.0,2.125,2.2341393762164664E-9,760000.0,73.59894736842105,44.381976127240755,45.78941822671677,37.40528028301268,760000.0,4064.0
770000.0,2.15625,2.2669943670431793E-9,770000.0,73.59454545454545,44.37222967869914,45.77356980930791,37.39912743887608,770000.0,4064.0
780000.0,2.1875,2.299849357869892E-9,780000.0,73.60166666666666,44.38144222464489,45.79483291476467,37.39925392419456,780000.0,4064.0
790000.0,2.203125,2.3162768532832486E-9,790000.0,73.61379746835442,44.40157119220392,45.81761848196484,37.41807646696788,790000.0,4064.0
800000.0,2.234375,2.3491318441099615E-9,800000.0,73.629625,44.43031648195166,45.84318467118994,37.4407287802361,800000.0,4064.0
810000.0,2.25,2.365559339523318E-9,810000.0,73.62086419753086,44.411410248350016,45.835593658583576,37.41751434437634,810000.0,4064.0
820000.0,2.265625,2.3819868349366744E-9,820000.0,73.61853658536586,44.40646744610401,45.82875287035391,37.41143113399974,820000.0,4064.0
830000.0,2.296875,2.4148418257633873E-9,830000.0,73.62385542168674,44.41614349898168,45.83216835125137,37.41670454447999,830000.0,4064.0
840000.0,2.3125,2.4312693211767437E-9,840000.0,73.62642857142858,44.42698662825131,45.84243953239363,37.43455053799881,840000.0,4064.0
850000.0,2.328125,2.4476968165901E-9,850000.0,73.624,44.42377661996227,45.830544676100985,37.433616217317415,850000.0,4064.0
860000.0,2.34375,2.4641243120034566E-9,860000.0,73.62011627906978,44.41769928905058,45.8158186369108,37.43533032552702,860000.0,4064.0
870000.0,2.375,2.4969793028301695E-9,870000.0,73.61850574712643,44.415105268578486,45.82420643163322,37.43792011252066,870000.0,4064.0
880000.0,2.390625,2.513406798243526E-9,880000.0,73.62534090909091,44.42759849347407,45.83715465197414,37.45297459280579,880000.0,4064.0
890000.0,2.40625,2.5298342936568824E-9,890000.0,73.62112359550562,44.41742967893345,45.83255464112096,37.44017736279434,890000.0,4064.0
900000.0,2.4375,2.5626892844835953E-9,900000.0,73.61044444444444,44.3910959838976,45.810393646172486,37.40914673033643,900000.0,4064.0
910000.0,2.46875,2.595544275310308E-9,910000.0,73.61472527472527,44.3983327554743,45.820302098987746,37.419104289329724,910000.0,4064.0
920000.0,2.484375,2.6119717707236646E-9,920000.0,73.61130434782609,44.39259594336424,45.813645687094215,37.41338063025905,920000.0,4064.0
930000.0,2.515625,2.6448267615503775E-9,930000.0,73.60978494623656,44.38918815871188,45.82380468853472,37.40908302645135,930000.0,4064.0
940000.0,2.546875,2.6776817523770904E-9,940000.0,73.6095744680851,44.38561916652443,45.823587606711605,37.40000706574677,940000.0,4064.0
950000.0,2.5625,2.694109247790447E-9,950000.0,73.6058947368421,44.37961211171221,45.81753198624823,37.3927286437305,950000.0,4064.0
960000.0,2.59375,2.7269642386171597E-9,960000.0,73.604375,44.37805278158919,45.82630502126131,37.393792202080796,960000.0,4064.0
970000.0,2.625,2.7598192294438726E-9,970000.0,73.60298969072166,44.372779932512586,45.81481669587006,37.38390206445239,970000.0,4064.0
980000.0,2.65625,2.7926742202705855E-9,980000.0,73.59897959183674,44.36513488300566,45.812869783758316,37.378377593401154,980000.0,4064.0
990000.0,2.671875,2.809101715683942E-9,990000.0,73.6020202020202,44.37204261675821,45.818527103175754,37.38829606275066,990000.0,4064.0
1000000.0,2.703125,2.841956706510655E-9,1000000.0,73.5987,44.366546463214405,45.812364024465325,37.389161743815684,1000000.0,4064.0
