learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
580000.0,1.5625,1.6427495413356353E-9,580000.0,73.72413793103448,44.65530959050529,46.155639878744196,37.731107887801585,580000.0,4064.0
590000.0,1.59375,1.675604532162348E-9,590000.0,73.71203389830508,44.63460796839179,46.12653918963511,37.716247690948514,590000.0,4064.0
600000.0,1.625,1.7084595229890606E-9,600000.0,73.70983333333334,44.63023190704969,46.107197277702994,37.70988327094093,600000.0,4064.0
610000.0,1.640625,1.724887018402417E-9,610000.0,73.71245901639344,44.63394261326396,46.11634010208572,37.71353992681959,610000.0,4064.0
620000.0,1.671875,1.7577420092291297E-9,620000.0,73.7141935483871,44.63961478835117,46.118368197101795,37.72135645554528,620000.0,4064.0
630000.0,1.703125,1.7905970000558424E-9,630000.0,73.71777777777778,44.64857294634993,46.13685528862576,37.7306266124119,630000.0,4064.0
640000.0,1.734375,1.823451990882555E-9,640000.0,73.71203125,44.63515983654725,46.11413069588528,37.710617218131134,640000.0,4064.0
650000.0,1.765625,1.8563069817092678E-9,650000.0,73.72615384615384,44.66389334563745,46.14096446716515,37.74197076300534,650000.0,4064.0
660000.0,1.796875,1.8891619725359807E-9,660000.0,73.73454545454545,44.681780324496664,46.16832181252445,37.766959968120965,660000.0,4064.0
670000.0,1.8125,1.905589467949337E-9,670000.0,73.72746268656716,44.664171599125865,46.14389083510533,37.74346314497619,670000.0,4064.0
680000.0,1.84375,1.93844445877605E-9,680000.0,73.72220588235294,44.65431478021433,46.14427110961084,37.730996679014375,680000.0,4064.0
690000.0,1.875,1.971299449602763E-9,690000.0,73.72289855072464,44.653167752772504,46.14004443969153,37.730703977690304,690000.0,4064.0
700000.0,1.890625,1.9877269450161193E-9,700000.0,73.71571428571428,44.6319866593677,46.107363481653536,37.69682439708242,700000.0,4064.0
710000.0,1.921875,2.0205819358428322E-9,710000.0,73.71225352112675,44.62070482906546,46.0824926913255,37.67118941789754,710000.0,4064.0
720000.0,1.953125,2.053436926669545E-9,720000.0,73.70750000000001,44.61270582152698,46.06666666666668,37.6657501769868,720000.0,4064.0
730000.0,1.984375,2.086291917496258E-9,730000.0,73.70452054794521,44.6025410325462,46.06449546362612,37.64998213531686,730000.0,4064.0
740000.0,2.0,2.1027194129096144E-9,740000.0,73.71256756756756,44.61250121702858,46.086626350418776,37.64920445658165,740000.0,4064.0
750000.0,2.03125,2.1355744037363273E-9,750000.0,73.7072,44.607703807668585,46.08846373610149,37.6565730653228,750000.0,4064.0
760000.0,2.0625,2.1684293945630402E-9,760000.0,73.71223684210526,44.61863416769603,46.095733515364245,37.66979689888621,760000.0,4064.0
770000.0,2.078125,2.1848568899763967E-9,770000.0,73.71077922077922,44.6160109711447,46.088617000593906,37.664133326763896,770000.0,4064.0
780000.0,2.109375,2.2177118808031095E-9,780000.0,73.70923076923077,44.61631883929272,46.095733774938886,37.67195316916606,780000.0,4064.0
790000.0,2.140625,2.2505668716298224E-9,790000.0,73.72113924050633,44.636229590285645,46.120666163177276,37.682207867057286,790000.0,4064.0
800000.0,2.15625,2.266994367043179E-9,800000.0,73.716375,44.622106158821374,46.09813994503918,37.65946912310142,800000.0,4064.0
810000.0,2.1875,2.2998493578698918E-9,810000.0,73.72506172839506,44.64386466296458,46.11961042939349,37.69044747104495,810000.0,4064.0
820000.0,2.203125,2.316276853283248E-9,820000.0,73.73048780487805,44.65626580058909,46.133764109848016,37.70586619239724,820000.0,4064.0
830000.0,2.234375,2.349131844109961E-9,830000.0,73.72349397590361,44.642729902349494,46.1247730444771,37.69301751549138,830000.0,4064.0
840000.0,2.25,2.3655593395233175E-9,840000.0,73.72571428571429,44.64477138081978,46.12849841097815,37.69120013551283,840000.0,4064.0
850000.0,2.28125,2.3984143303500304E-9,850000.0,73.72894117647058,44.65193103651654,46.142491920312565,37.696108657379376,850000.0,4064.0
860000.0,2.3125,2.4312693211767433E-9,860000.0,73.73139534883721,44.65592492753399,46.15087575442645,37.699248783824046,860000.0,4064.0
870000.0,2.328125,2.4476968165900997E-9,870000.0,73.72528735632183,44.644641662571054,46.1261448105848,37.68791894168412,870000.0,4064.0
880000.0,2.359375,2.4805518074168126E-9,880000.0,73.72170454545454,44.63334682774346,46.12042050718087,37.66705302029705,880000.0,4064.0
890000.0,2.390625,2.5134067982435255E-9,890000.0,73.71842696629214,44.626484474206336,46.112430684025135,37.6584817204645,890000.0,4064.0
900000.0,2.40625,2.529834293656882E-9,900000.0,73.71211111111111,44.61769103406798,46.096888036289165,37.65816614230078,900000.0,4064.0
910000.0,2.4375,2.562689284483595E-9,910000.0,73.70846153846153,44.610037846859555,46.08954093876253,37.65394136807816,910000.0,4064.0
920000.0,2.453125,2.5791167798969513E-9,920000.0,73.70967391304349,44.61525350051962,46.101650347406384,37.66179207109317,920000.0,4064.0
930000.0,2.484375,2.611971770723664E-9,930000.0,73.70225806451613,44.59497869065054,46.091823037094656,37.63158700042842,930000.0,4064.0
940000.0,2.515625,2.644826761550377E-9,940000.0,73.70234042553192,44.59547601463479,46.099015514102256,37.63563476185553,940000.0,4064.0
950000.0,2.53125,2.6612542569637335E-9,950000.0,73.70210526315789,44.59573281557362,46.091335945726655,37.63557889849399,950000.0,4064.0
960000.0,2.5625,2.6941092477904464E-9,960000.0,73.70322916666666,44.59507000488428,46.078529793091946,37.6299535527226,960000.0,4064.0
970000.0,2.59375,2.7269642386171593E-9,970000.0,73.7058762886598,44.599529355494596,46.088873576143676,37.640005770157025,970000.0,4064.0
980000.0,2.625,2.759819229443872E-9,980000.0,73.70714285714286,44.602886404025526,46.088164587286876,37.645649569857355,980000.0,4064.0
990000.0,2.640625,2.7762467248572286E-9,990000.0,73.70535353535354,44.59837160295011,46.0875093973089,37.63547765756614,990000.0,4064.0
1000000.0,2.671875,2.8091017156839415E-9,1000000.0,73.7068,44.605564235250725,46.103372997570936,37.654244875892736,1000000.0,4064.0
